 data_id  name                         qp_set  dataset_name  width  height 
 6195     4459ad1130327618             QP0     OpenImages    1024   575    
 6196     1109ae1bfb4efe78             QP0     OpenImages    1024   768    
 6197     96da9f2fb6c80b5d             QP0     OpenImages    1024   699    
 6198     c61700049325c9f5             QP0     OpenImages    1024   768    
 6199     eff1dc8b152c071a             QP0     OpenImages    616    1024   
 6200     e35fe0f23cf13088             QP0     OpenImages    1024   848    
 6201     df6d5130f9b9577c             QP0     OpenImages    1024   635    
 6202     1ccbc3fea331b255             QP0     OpenImages    1024   768    
 6203     e8286561e708febc             QP0     OpenImages    1024   1024   
 6204     fd942cc76bc1996d             QP0     OpenImages    1024   576    
 6205     d37dbfff20c852f0             QP0     OpenImages    1024   739    
 6206     a9c524228aecdba0             QP0     OpenImages    1024   685    
 6207     9de20de969b810b2             QP0     OpenImages    1024   683    
 6208     61d9b42cc644b269             QP0     OpenImages    1024   768    
 6209     21127e0539efd8b3             QP0     OpenImages    683    1024   
 6210     279e504068417a59             QP0     OpenImages    1024   683    
 6211     356fd39f0dfc0b99             QP0     OpenImages    1024   864    
 6212     0d3da02e79f84dde             QP0     OpenImages    1024   768    
 6213     2fb1a38610ed6936             QP0     OpenImages    1024   683    
 6214     1c8c2f2fa82a60ab             QP0     OpenImages    1024   768    
 6215     b1c6ee138ee1a836             QP0     OpenImages    1024   1024   
 6216     ba23af3f3e3d0563             QP0     OpenImages    1024   768    
 6217     934bcc59d465fa8d             QP0     OpenImages    1024   1024   
 6218     1cadca0d3ff6e185             QP0     OpenImages    768    1024   
 6219     e3203c62165e8821             QP0     OpenImages    1024   683    
 6220     a4cd92bb222f7ce1             QP0     OpenImages    1024   731    
 6221     2441993672e49498             QP0     OpenImages    1024   684    
 6222     f6b8ef54f3bf12ee             QP0     OpenImages    1024   680    
 6223     809a9c3af507dbfc             QP0     OpenImages    1024   685    
 6224     2efa4b318342fd54             QP0     OpenImages    1024   768    
 6225     2d609b81a696d4a3             QP0     OpenImages    1024   700    
 6226     e405d12592180241             QP0     OpenImages    1024   768    
 6227     012ea1afd40e85ac             QP0     OpenImages    683    1024   
 6228     8eba4019d7c399e1             QP0     OpenImages    1024   768    
 6229     207d09af2f583c31             QP0     OpenImages    1024   732    
 6230     e83b2787e1dc695b             QP0     OpenImages    1024   890    
 6231     0bdc824059594c8d             QP0     OpenImages    1024   680    
 6232     351b5737a1ab2885             QP0     OpenImages    1024   683    
 6233     ac8d7fc1f41223f9             QP0     OpenImages    790    1024   
 6234     1402853eb1a28cb2             QP0     OpenImages    1024   685    
 6235     d84e2b92586f7b63             QP0     OpenImages    1024   681    
 6236     e6e289bb622a17ae             QP0     OpenImages    1024   683    
 6237     59730ff54cda6627             QP0     OpenImages    1024   768    
 6238     0bb2bc6be4bb2d34             QP0     OpenImages    1024   768    
 6239     25014a69ec7349fc             QP0     OpenImages    1024   683    
 6240     e6ac83732bf6dbcf             QP0     OpenImages    1024   768    
 6241     78537950379be986             QP0     OpenImages    1024   680    
 6242     c6324f32dbc3a847             QP0     OpenImages    1024   682    
 6243     17585ef2efb5ef9b             QP0     OpenImages    768    1024   
 6244     5cdfdce76b1c243f             QP0     OpenImages    1024   768    
 6245     852306e95d48ec87             QP0     OpenImages    1024   683    
 6246     37ca607e77f07901             QP0     OpenImages    1024   682    
 6247     d1930122f5a77baf             QP0     OpenImages    1024   684    
 6248     905d3a5002005970             QP0     OpenImages    1024   768    
 6249     4cbea5cbf1197c64             QP0     OpenImages    1024   768    
 6250     ecfcd1bdd71b02b2             QP0     OpenImages    1024   683    
 6251     90180ff2768e1ef5             QP0     OpenImages    683    1024   
 6252     7ebe08455f515b06             QP0     OpenImages    1024   683    
 6253     4dff434a26184faa             QP0     OpenImages    1024   683    
 6254     93ff8fc106d9e401             QP0     OpenImages    1024   768    
 6255     5946b7123a453adc             QP0     OpenImages    1024   683    
 6256     a8e7d4a3a4f2189b             QP0     OpenImages    1024   768    
 6257     bbc36005b3e7c892             QP0     OpenImages    1024   768    
 6258     fc72acbe37e5f43e             QP0     OpenImages    691    1024   
 6259     2ed9c820a178c0e8             QP0     OpenImages    1024   768    
 6260     216f90f44f70ac3a             QP0     OpenImages    1024   768    
 6261     a528f913f246dead             QP0     OpenImages    1024   683    
 6262     133921bd26fff729             QP0     OpenImages    623    1024   
 6263     a4ab7e25e56b0ae7             QP0     OpenImages    1024   768    
 6264     805baf9650a12710             QP0     OpenImages    1024   819    
 6265     5a48e545c71e5e18             QP0     OpenImages    1024   576    
 6266     87bf8499d316eb1d             QP0     OpenImages    1024   768    
 6267     b2d323f23f9490bd             QP0     OpenImages    1024   681    
 6268     a9917e6636882b00             QP0     OpenImages    1024   660    
 6269     43cde7305147ab18             QP0     OpenImages    768    1024   
 6270     7dfb655c98dbabb8             QP0     OpenImages    1024   681    
 6271     16aaa6421eaf9905             QP0     OpenImages    1024   576    
 6272     96eba4ab2da94008             QP0     OpenImages    1024   680    
 6273     f3521b017a9e2c12             QP0     OpenImages    1024   673    
 6274     a2e84350712351b7             QP0     OpenImages    1024   685    
 6275     dd393b8fcb4e88a3             QP0     OpenImages    683    1024   
 6276     a8dd8311cceee5e5             QP0     OpenImages    776    1024   
 6277     89eff5945cc7d54f             QP0     OpenImages    1024   680    
 6278     ba4067ffaa2b7e47             QP0     OpenImages    1024   666    
 6279     7d00af2927a57eeb             QP0     OpenImages    1024   768    
 6280     deb9e992404b42f0             QP0     OpenImages    1024   671    
 6281     821c87e2f50f7842             QP0     OpenImages    1024   654    
 6282     034f71ee4e111261             QP0     OpenImages    1024   768    
 6283     c272a3745b63702e             QP0     OpenImages    1024   683    
 6284     0f731adcd7458c2b             QP0     OpenImages    1024   768    
 6285     2f23c0fa247bd000             QP0     OpenImages    891    1024   
 6286     869c54ed7a443610             QP0     OpenImages    1024   768    
 6287     942c4b379cd0bcf5             QP0     OpenImages    768    1024   
 6288     dcdbabe52cb921f4             QP0     OpenImages    712    1024   
 6289     14d0b5c495eb888b             QP0     OpenImages    1024   768    
 6290     a6e26ac77fdf81e0             QP0     OpenImages    1024   681    
 6291     86f6d1c7b81e826b             QP0     OpenImages    768    1024   
 6292     8e2e2396392d71c6             QP0     OpenImages    1024   678    
 6293     9ce04ee0006a3a45             QP0     OpenImages    1024   437    
 6294     7d9138e29dd9b711             QP0     OpenImages    683    1024   
 6295     c274e026ac907eb9             QP0     OpenImages    1024   768    
 6296     d5a8874b5d252531             QP0     OpenImages    1024   680    
 6297     1fc8f41dad194e06             QP0     OpenImages    1024   735    
 6298     6bfb528ba0c5148e             QP0     OpenImages    1024   768    
 6299     58530b01b352ee40             QP0     OpenImages    614    1024   
 6300     ef37ee1ccb9ee712             QP0     OpenImages    1024   897    
 6301     a8b7c6505e3b1822             QP0     OpenImages    1024   682    
 6302     17beae516211d5f9             QP0     OpenImages    1024   768    
 6303     2f0a17000bfabce8             QP0     OpenImages    1024   949    
 6304     119c4ed65bb2bc24             QP0     OpenImages    1024   683    
 6305     40ccc4a6c97f6f01             QP0     OpenImages    768    1024   
 6306     c3d989f8aed951c7             QP0     OpenImages    1024   768    
 6307     1f2532d7cc2211a6             QP0     OpenImages    1024   768    
 6308     f399fbd3df63dadb             QP0     OpenImages    1024   768    
 6309     3306d820ba756ccf             QP0     OpenImages    1024   767    
 6310     661a10686c2151f3             QP0     OpenImages    1024   680    
 6311     11b33b402624e750             QP0     OpenImages    1024   683    
 6312     2c47f937c8296b0e             QP0     OpenImages    768    1024   
 6313     1a164284f6016581             QP0     OpenImages    1024   768    
 6314     7204b953f564ed35             QP0     OpenImages    1024   678    
 6315     e0f234bc787af5d5             QP0     OpenImages    1024   768    
 6316     01dda8e0ceb32219             QP0     OpenImages    1024   768    
 6317     a76339c122dbfce8             QP0     OpenImages    821    1024   
 6318     48267a57b80319f7             QP0     OpenImages    1024   680    
 6319     91271214e694cc03             QP0     OpenImages    1024   768    
 6320     67e89bcc0dc88204             QP0     OpenImages    1024   680    
 6321     0f8a30c4c4e946fd             QP0     OpenImages    1024   681    
 6322     5829834a1641c0f1             QP0     OpenImages    828    1024   
 6323     aacadd9f833b7c46             QP0     OpenImages    1024   768    
 6324     13872215d2ff41b3             QP0     OpenImages    1024   683    
 6325     947e02b76707f4ee             QP0     OpenImages    1024   770    
 6326     d6b0b27ab1c3b8aa             QP0     OpenImages    1024   695    
 6327     4ffc3154a302499f             QP0     OpenImages    1024   768    
 6328     72d912496b71dc4d             QP0     OpenImages    1024   598    
 6329     ac764caccbebd4fa             QP0     OpenImages    705    1024   
 6330     25ce96bd10afe1b0             QP0     OpenImages    1024   768    
 6331     211c8f93de48bafa             QP0     OpenImages    1024   545    
 6332     45b1760f735bfbcb             QP0     OpenImages    719    1024   
 6333     797f87aa9e24594a             QP0     OpenImages    1024   683    
 6334     f6e624540c34ea59             QP0     OpenImages    1024   1024   
 6335     a8d7f65b1f6c2b76             QP0     OpenImages    681    1024   
 6336     4d290624dc02572e             QP0     OpenImages    1024   673    
 6337     4c84d844c2688bd8             QP0     OpenImages    1024   668    
 6338     750a50a510bbb84c             QP0     OpenImages    1024   683    
 6339     c9432db7ea9f3d86             QP0     OpenImages    1024   1024   
 6340     3cbe64aa3e4ee0b7             QP0     OpenImages    1024   683    
 6341     1020b9690b88a2a4             QP0     OpenImages    1024   768    
 6342     6bc17e16228c12fb             QP0     OpenImages    765    1024   
 6343     47b56291c5c0cca5             QP0     OpenImages    1024   714    
 6344     8d3142853f95bb80             QP0     OpenImages    1024   654    
 6345     59caaf367035e27b             QP0     OpenImages    1024   683    
 6346     79a6209e9b93590d             QP0     OpenImages    683    1024   
 6347     2c9628d25f85c8d2             QP0     OpenImages    1024   768    
 6348     81e8405676e0c563             QP0     OpenImages    1024   708    
 6349     b9e059c17983fc1e             QP0     OpenImages    678    1024   
 6350     4cb9fa0ab70c535c             QP0     OpenImages    1024   683    
 6351     edca872cabc7b3bf             QP0     OpenImages    630    1024   
 6352     693f15cfe2a5d4be             QP0     OpenImages    1024   768    
 6353     f5d935c8fd3ef252             QP0     OpenImages    1024   768    
 6354     5a59f862b23f55f2             QP0     OpenImages    1024   819    
 6355     c7b24a382f2d6770             QP0     OpenImages    1024   683    
 6356     df19cc38ddfc54f4             QP0     OpenImages    1024   577    
 6357     f9699ba8aeea3b5e             QP0     OpenImages    1024   680    
 6358     d21534a1cca6ec2d             QP0     OpenImages    1024   671    
 6359     6087895e5aee45b6             QP0     OpenImages    1024   683    
 6360     a34275c238d98efa             QP0     OpenImages    1024   683    
 6361     27f40ebf9ec0528e             QP0     OpenImages    1024   680    
 6362     b067b659149c2844             QP0     OpenImages    638    1024   
 6363     bab517e510b0ba53             QP0     OpenImages    1024   774    
 6364     04dcab3d8b615aa7             QP0     OpenImages    1024   683    
 6365     627300493317c301             QP0     OpenImages    1024   733    
 6366     cb1abb0fc94b341a             QP0     OpenImages    1024   768    
 6367     ad11986bbc603a66             QP0     OpenImages    1003   1024   
 6368     2d85b29553517db6             QP0     OpenImages    1024   969    
 6369     b0a63dfc85045447             QP0     OpenImages    1024   726    
 6370     2c9c2d81fff100a2             QP0     OpenImages    1024   768    
 6371     d33f7a8c1726d0f8             QP0     OpenImages    685    1024   
 6372     5c6757756a6a067c             QP0     OpenImages    1024   892    
 6373     5c1caa03e94c6e2e             QP0     OpenImages    1024   768    
 6374     3fca942352af44dc             QP0     OpenImages    1024   768    
 6375     169e92cc01e9e571             QP0     OpenImages    594    1024   
 6376     cd9857ded33c82ba             QP0     OpenImages    1024   768    
 6377     4e27b4cc6e70cf1c             QP0     OpenImages    1024   683    
 6378     15682749fde3c49c             QP0     OpenImages    1024   683    
 6379     0dadb05222306ab8             QP0     OpenImages    1024   667    
 6380     458e1a8fc27f2461             QP0     OpenImages    1024   830    
 6381     34355691cb8bbc19             QP0     OpenImages    1024   683    
 6382     b82b24949036445b             QP0     OpenImages    683    1024   
 6383     96454288fb7fe59d             QP0     OpenImages    1024   683    
 6384     7800a47ab0f62d35             QP0     OpenImages    1024   680    
 6385     6cac1700d5e914c1             QP0     OpenImages    1024   746    
 6386     4709ad72ff46c412             QP0     OpenImages    1024   604    
 6387     961255a6c132148f             QP0     OpenImages    1024   768    
 6388     4bd22ced20a97685             QP0     OpenImages    1024   576    
 6389     408b918f0d724046             QP0     OpenImages    1024   768    
 6390     e585ae2b7f6e54fa             QP0     OpenImages    1024   713    
 6391     a27ac6eda69cdbfa             QP0     OpenImages    1024   683    
 6392     e3c33d227c59aa94             QP0     OpenImages    832    1024   
 6393     a77695b08fe120ce             QP0     OpenImages    768    768    
 6394     3241f09a8964ddfb             QP0     OpenImages    1024   768    
 6395     9cb681898bffdb0b             QP0     OpenImages    1024   580    
 6396     a32b26016b5d7bf4             QP0     OpenImages    896    1024   
 6397     0cf55e9f5c710686             QP0     OpenImages    1024   768    
 6398     660d9da6ee37e994             QP0     OpenImages    768    1024   
 6399     a50c1e4bea745d6b             QP0     OpenImages    1024   765    
 6400     9f55fa3acb1a4c0a             QP0     OpenImages    1024   583    
 6401     ecdc2feacb058167             QP0     OpenImages    1024   632    
 6402     4c77c9ef015b4788             QP0     OpenImages    1024   768    
 6403     2728a0dd07440857             QP0     OpenImages    1024   881    
 6404     dd4b82f0b2c0b92a             QP0     OpenImages    1024   681    
 6405     7e628887a3054d76             QP0     OpenImages    1024   795    
 6406     75a5942a2f0a04eb             QP0     OpenImages    768    1024   
 6407     467eff2e245b5120             QP0     OpenImages    1024   697    
 6408     5b610eecb88cd315             QP0     OpenImages    1024   768    
 6409     b2ae2bea8b5a455f             QP0     OpenImages    1024   894    
 6410     16327bd5c199d0f7             QP0     OpenImages    768    1024   
 6411     4fd2c29aa72df6cb             QP0     OpenImages    1024   640    
 6412     3f73b10df642ff2b             QP0     OpenImages    1024   683    
 6413     5afe6bb5b737bf04             QP0     OpenImages    1024   1024   
 6414     9d2aad58b0bf0451             QP0     OpenImages    1024   768    
 6415     d62f69c3641002c0             QP0     OpenImages    1024   1024   
 6416     4ac941b9393d00f9             QP0     OpenImages    1024   760    
 6417     41c3df96a5004491             QP0     OpenImages    1024   769    
 6418     9469909dcf66877f             QP0     OpenImages    1024   575    
 6419     7e517f36f2fac6d4             QP0     OpenImages    1024   683    
 6420     80cdec2f07849ce7             QP0     OpenImages    1024   768    
 6421     2c4657c4bdff9441             QP0     OpenImages    731    1024   
 6422     c3335fdccbcfb26e             QP0     OpenImages    1024   679    
 6423     cee8ac4859ed4837             QP0     OpenImages    1024   768    
 6424     e5fe0a4354eb26bc             QP0     OpenImages    685    1024   
 6425     73df08cbadcf2f43             QP0     OpenImages    715    1024   
 6426     d0ef965076c555f6             QP0     OpenImages    1024   682    
 6427     6e1f827a8a38b870             QP0     OpenImages    1024   683    
 6428     2e04fc5de4d3d860             QP0     OpenImages    1024   768    
 6429     75af61ac171379a9             QP0     OpenImages    768    1024   
 6430     636b3f65116f9046             QP0     OpenImages    1024   680    
 6431     918243606f0960b7             QP0     OpenImages    1024   1024   
 6432     ed4fcc1defe53f54             QP0     OpenImages    768    1024   
 6433     f235b4f806d69e69             QP0     OpenImages    1024   641    
 6434     6a6018122172653c             QP0     OpenImages    1024   1024   
 6435     859c81a88a5e837c             QP0     OpenImages    683    1024   
 6436     b5ddf87dc57c6301             QP0     OpenImages    768    1024   
 6437     305b6520c1c6458b             QP0     OpenImages    1024   1024   
 6438     b01a8f29b6e35e15             QP0     OpenImages    1024   685    
 6439     d7173d381b09ac66             QP0     OpenImages    1024   758    
 6440     77f1ce5dd3b7d6eb             QP0     OpenImages    1024   683    
 6441     f420ee0b168de5f3             QP0     OpenImages    1024   683    
 6442     460475ca9d34e13e             QP0     OpenImages    683    1024   
 6443     e4a13b121b252eb6             QP0     OpenImages    1024   682    
 6444     ca4089af7c43b46a             QP0     OpenImages    1024   683    
 6445     a4c5d7b12990555c             QP0     OpenImages    1024   808    
 6446     75c3fca5d2ee1b4a             QP0     OpenImages    1024   768    
 6447     f06104162ad20511             QP0     OpenImages    680    1024   
 6448     e82ac0b7cb82341c             QP0     OpenImages    1024   768    
 6449     eb9aca921a65c855             QP0     OpenImages    1024   768    
 6450     c4675c9fec56c88a             QP0     OpenImages    1024   683    
 6451     a73398f8963135c8             QP0     OpenImages    1024   768    
 6452     fc763fea6826d8d0             QP0     OpenImages    1024   614    
 6453     b94993a2d67b455e             QP0     OpenImages    1024   683    
 6454     6ab332cb6fcefc92             QP0     OpenImages    1024   768    
 6455     7cb7904d89eb759a             QP0     OpenImages    1024   814    
 6456     aa06186fb7db6f0c             QP0     OpenImages    1024   768    
 6457     5b1d138d06e98ea8             QP0     OpenImages    1024   681    
 6458     bf5ca8ef77012cc4             QP0     OpenImages    1024   681    
 6459     b3bfe5a312d7e600             QP0     OpenImages    1024   683    
 6460     6b00d3600cacf329             QP0     OpenImages    1024   683    
 6461     00c5be8db0e25f5e             QP0     OpenImages    1024   684    
 6462     63fe0b7d26a54f7e             QP0     OpenImages    1024   683    
 6463     25fb8c3640d43587             QP0     OpenImages    1024   768    
 6464     5414229a7fecd22e             QP0     OpenImages    1024   683    
 6465     d10814de11541323             QP0     OpenImages    1024   686    
 6466     c1c05b097eebe3a4             QP0     OpenImages    1024   726    
 6467     d3e8b616b0837387             QP0     OpenImages    1024   961    
 6468     2d1397e3f603b83b             QP0     OpenImages    1024   768    
 6469     5de4dfef15a599cb             QP0     OpenImages    1024   768    
 6470     0614bb3e0a552a9f             QP0     OpenImages    682    1024   
 6471     d373d01bc9e43de9             QP0     OpenImages    1024   682    
 6472     9aef214668a40012             QP0     OpenImages    1024   1024   
 6473     e7b6db09d635bde7             QP0     OpenImages    1024   768    
 6474     5b80f63cbb821353             QP0     OpenImages    1024   768    
 6475     418df63208f618cc             QP0     OpenImages    1024   694    
 6476     ac5945615b057cf0             QP0     OpenImages    1024   683    
 6477     feb3f8fd27b91d6e             QP0     OpenImages    1024   768    
 6478     bc2a5f48aa368491             QP0     OpenImages    1024   682    
 6479     9f7c4835ce513a68             QP0     OpenImages    1024   576    
 6480     30d01a1c4d9b7af4             QP0     OpenImages    1024   1024   
 6481     97ebcd293c840818             QP0     OpenImages    1024   768    
 6482     68d16e7efbb42509             QP0     OpenImages    1024   768    
 6483     43abbe76d88e72f9             QP0     OpenImages    1024   669    
 6484     af1a774291e5c33d             QP0     OpenImages    1024   680    
 6485     9a795bbf4e94d630             QP0     OpenImages    1024   683    
 6486     8b29fc01c8cbcb1a             QP0     OpenImages    1024   683    
 6487     d97b6ab8ed084f0a             QP0     OpenImages    1024   576    
 6488     39e0f4086771cca5             QP0     OpenImages    1024   539    
 6489     ce114649741dcc26             QP0     OpenImages    1024   678    
 6490     d4c5a72898facacb             QP0     OpenImages    1024   575    
 6491     272b1e8e7117cfab             QP0     OpenImages    1024   768    
 6492     baf5dd1e1790c5fd             QP0     OpenImages    1024   768    
 6493     f3d431b47f725077             QP0     OpenImages    1024   500    
 6494     443a87a70886e4d1             QP0     OpenImages    1024   680    
 6495     d7a6595e85a6eed9             QP0     OpenImages    819    1024   
 6496     d7b7fcb2ba39c31a             QP0     OpenImages    1024   678    
 6497     5fa430d1bcde3073             QP0     OpenImages    1024   679    
 6498     2bb371dc7d9c1509             QP0     OpenImages    768    1024   
 6499     9e25e625c0cb4f64             QP0     OpenImages    768    1024   
 6500     9fcbb6ae106ed59e             QP0     OpenImages    1024   768    
 6501     b2a216b9be85e65f             QP0     OpenImages    1024   680    
 6502     d6686aeee94c1def             QP0     OpenImages    1024   683    
 6503     e3c6c216a083f39f             QP0     OpenImages    1024   819    
 6504     502b40f6e115b744             QP0     OpenImages    902    1024   
 6505     cb3f53fbf104bd9a             QP0     OpenImages    670    1024   
 6506     8dfa1d44eb7c8c16             QP0     OpenImages    683    1024   
 6507     f8ed16340b69f525             QP0     OpenImages    1024   765    
 6508     e0d2f23cbc0b903d             QP0     OpenImages    1024   768    
 6509     6b4492434b2d950e             QP0     OpenImages    686    1024   
 6510     dc22d9aa88e1f558             QP0     OpenImages    1024   683    
 6511     448d7b8fa6bb9bf4             QP0     OpenImages    1024   768    
 6512     69e8dc2d99fe5bc1             QP0     OpenImages    1024   768    
 6513     47c21790ded1de42             QP0     OpenImages    1024   1024   
 6514     dc7bc240fc846086             QP0     OpenImages    1024   768    
 6515     14f20951f17a3a55             QP0     OpenImages    1024   681    
 6516     5fb5e65f487d39a9             QP0     OpenImages    1024   768    
 6517     9c367306476c2e92             QP0     OpenImages    1024   649    
 6518     31d7a828a6eb7961             QP0     OpenImages    1024   768    
 6519     8d55772261d8ef52             QP0     OpenImages    1024   682    
 6520     99222ebd7f666bec             QP0     OpenImages    1024   768    
 6521     86426acf5270f5d4             QP0     OpenImages    1024   768    
 6522     fd5074482f030de1             QP0     OpenImages    1024   683    
 6523     074524fc2d1b38c5             QP0     OpenImages    845    1024   
 6524     9ebb007efd52d095             QP0     OpenImages    1024   768    
 6525     f9593d0a16b1d193             QP0     OpenImages    1024   612    
 6526     30b3e9e14ffe292f             QP0     OpenImages    1024   576    
 6527     40943b7446487944             QP0     OpenImages    1024   768    
 6528     eaced51c8352f9aa             QP0     OpenImages    1024   683    
 6529     54e0022e04c69308             QP0     OpenImages    1024   682    
 6530     873875bcc2e76868             QP0     OpenImages    1024   682    
 6531     db4890eb2a025dfd             QP0     OpenImages    1024   768    
 6532     f236f50f759098db             QP0     OpenImages    1024   683    
 6533     3a3d0cd3cd7ccfb3             QP0     OpenImages    1024   903    
 6534     88d471e27a133c19             QP0     OpenImages    1024   682    
 6535     828aaadfb66dacf6             QP0     OpenImages    400    1024   
 6536     e82f13b4a2fe69f3             QP0     OpenImages    1024   768    
 6537     940e335cf9bb61ce             QP0     OpenImages    820    1024   
 6538     83fb948317b6717c             QP0     OpenImages    768    1024   
 6539     d2146d47c4cf025b             QP0     OpenImages    683    1024   
 6540     a010098510698381             QP0     OpenImages    1024   683    
 6541     26194d549b5ad958             QP0     OpenImages    1024   768    
 6542     bf7648f1cec9338a             QP0     OpenImages    1024   1024   
 6543     8b78f5c77b5d2cd0             QP0     OpenImages    1024   768    
 6544     1ab35517267a2a9c             QP0     OpenImages    1024   681    
 6545     f9cdfed65387417e             QP0     OpenImages    768    768    
 6546     08e585eb51cb8be0             QP0     OpenImages    1024   640    
 6547     103cadacd19f2c80             QP0     OpenImages    1024   681    
 6548     38ac7dfda27c12bd             QP0     OpenImages    1024   711    
 6549     bdc7279c04e3dc4a             QP0     OpenImages    768    1024   
 6550     3e8b789f8d06c46e             QP0     OpenImages    1024   768    
 6551     2c4683b139ff1685             QP0     OpenImages    1024   683    
 6552     e7ed29a496c97eca             QP0     OpenImages    1024   683    
 6553     90ed7d97a19c3666             QP0     OpenImages    1024   768    
 6554     0276aef954d36f18             QP0     OpenImages    1024   683    
 6555     05758edaa042618a             QP0     OpenImages    679    1024   
 6556     d90df9e98df1fc17             QP0     OpenImages    612    1024   
 6557     edea9c57f36f03ad             QP0     OpenImages    1024   768    
 6558     3441585d82a2de42             QP0     OpenImages    1024   1024   
 6559     f15a6e4c696003f7             QP0     OpenImages    1024   768    
 6560     6ddab06c07ed9e80             QP0     OpenImages    374    1024   
 6561     1735d6aa0d62cb00             QP0     OpenImages    1024   768    
 6562     27b01a51a7b0538c             QP0     OpenImages    1024   1012   
 6563     3180184ff1ac418c             QP0     OpenImages    768    1024   
 6564     80099db469317673             QP0     OpenImages    1024   641    
 6565     70928d237388797d             QP0     OpenImages    1024   683    
 6566     bdf391a6f4b1840a             QP0     OpenImages    1024   768    
 6567     f84711baa640f170             QP0     OpenImages    1024   768    
 6568     c7c08153fc301fbd             QP0     OpenImages    1024   683    
 6569     f26607614a896195             QP0     OpenImages    1024   683    
 6570     c1a057a687712874             QP0     OpenImages    1024   633    
 6571     5e872dad28e26934             QP0     OpenImages    1024   683    
 6572     be445decf3070749             QP0     OpenImages    1024   765    
 6573     d6783e1b73ba75e7             QP0     OpenImages    1024   683    
 6574     bd49cef7bbbb1f7d             QP0     OpenImages    595    1024   
 6575     a683d3749c1021ca             QP0     OpenImages    1024   683    
 6576     296e2701210a2cab             QP0     OpenImages    1024   681    
 6577     76c5e2e486a68f34             QP0     OpenImages    771    1024   
 6578     83db7b6fb653d82e             QP0     OpenImages    1024   682    
 6579     77eb586c18951b7a             QP0     OpenImages    1024   768    
 6580     3d782576a4e22fd0             QP0     OpenImages    1024   768    
 6581     ed20055406c04cfa             QP0     OpenImages    1024   639    
 6582     0b7fa9b3bb291bd3             QP0     OpenImages    1024   685    
 6583     d02b15d4bfe5d82c             QP0     OpenImages    1024   683    
 6584     ef30ea4e38820d98             QP0     OpenImages    1024   680    
 6585     7e0e65a69143a553             QP0     OpenImages    768    1024   
 6586     a40218acab4acad7             QP0     OpenImages    1024   803    
 6587     f6d61d894c48bb89             QP0     OpenImages    1024   683    
 6588     5677012f09db972b             QP0     OpenImages    1024   329    
 6589     75df3364755c336b             QP0     OpenImages    1024   683    
 6590     223fd46ba2ae3a63             QP0     OpenImages    1024   768    
 6591     4aabbd1085715f88             QP0     OpenImages    1024   768    
 6592     e0e51f6b67a002da             QP0     OpenImages    1024   765    
 6593     d6b52daa0d3f2e41             QP0     OpenImages    1024   683    
 6594     65933ff9b5f41ce6             QP0     OpenImages    1024   768    
 6595     76dc2394748a20de             QP0     OpenImages    1024   683    
 6596     22b941f602139220             QP0     OpenImages    1024   768    
 6597     52276f4d4f0e83e7             QP0     OpenImages    411    1024   
 6598     a18b107925cc2d8e             QP0     OpenImages    1024   683    
 6599     f13ee5486340e833             QP0     OpenImages    1024   498    
 6600     02c94402476ac94c             QP0     OpenImages    663    1024   
 6601     3b180e254c51cb91             QP0     OpenImages    938    768    
 6602     347ef32dfa5fdb53             QP0     OpenImages    1024   683    
 6603     0c3129d1bb25ec1b             QP0     OpenImages    1024   768    
 6604     a5d5800525959862             QP0     OpenImages    1024   712    
 6605     921f8ec5e40246cd             QP0     OpenImages    1024   768    
 6606     6a4747066ffd113f             QP0     OpenImages    1024   683    
 6607     8828246175e6c349             QP0     OpenImages    1024   680    
 6608     65d12a0297801740             QP0     OpenImages    1024   768    
 6609     f793b0f85f384dbf             QP0     OpenImages    768    1024   
 6610     999131438180b7cc             QP0     OpenImages    1024   683    
 6611     bbd158981b49f3ab             QP0     OpenImages    1024   1024   
 6612     d8f00d12f072909f             QP0     OpenImages    1024   680    
 6613     e3ca34299c88475a             QP0     OpenImages    678    1024   
 6614     6b92c8ef9fc245ce             QP0     OpenImages    683    1024   
 6615     eaba3f191c296c00             QP0     OpenImages    1024   768    
 6616     5e18f540b6b64144             QP0     OpenImages    683    1024   
 6617     f6a381b5d53c95da             QP0     OpenImages    1024   685    
 6618     a818fe9b0a1eabfb             QP0     OpenImages    777    1024   
 6619     fe9dfa78b6fcc146             QP0     OpenImages    1024   683    
 6620     35fd63d8285cd603             QP0     OpenImages    1024   683    
 6621     4f7930bdc1214e9e             QP0     OpenImages    768    1024   
 6622     097d056ffa82fced             QP0     OpenImages    1024   690    
 6623     85911581bcb18f88             QP0     OpenImages    679    1024   
 6624     31a34ba7f715e15d             QP0     OpenImages    1024   834    
 6625     5da7c2fd8bf01199             QP0     OpenImages    1024   685    
 6626     cacc2f4eae5232bf             QP0     OpenImages    1024   576    
 6627     51cd522d7c30d4f0             QP0     OpenImages    1024   614    
 6628     282ffaca54c71954             QP0     OpenImages    680    1024   
 6629     bd0500fe01d067bc             QP0     OpenImages    1024   576    
 6630     0b9723de1f1e1baf             QP0     OpenImages    768    1024   
 6631     6c6bab990f122299             QP0     OpenImages    1024   678    
 6632     25f6c6dcf46bcb29             QP0     OpenImages    1024   577    
 6633     649179f339158a5a             QP0     OpenImages    724    1024   
 6634     aeec61e95672b896             QP0     OpenImages    1024   683    
